example_id	message	distr1	distr2	target
6255442922623728691	orange leaves, blue dots	5f27661b-3974-32fb-e7a4-4a6c63eee989.png	0a910868-310b-d0bd-8118-3308117ecfe8.png	e5988d5f-e649-f59e-8d48-f38f153f4db6.png
-2888544747750740524	white butt, pink wings	b6218735-69c1-36b7-ef11-9ac1b739ba6d.png	47bb7e7a-8740-84ca-668b-03d4b8ab723f.png	dcbd0927-ef03-118d-3be2-7afdd1b6c2ba.png
9082732015147888524	white stalk	99aa0b7d-bfd6-750c-d061-029d716438cd.png	a6f1e7ab-8ed4-d918-382c-c5521d292ee8.png	0f5f351b-d0d2-0006-4c86-57fa953f1724.png
-2836028001098527407	orange hair except for one piece of hair under the eyes is pink	7be03fd9-7a67-0db5-e4da-745166279c05.png	ac4a0f5e-9caa-1808-41f3-af0e359a9c05.png	168161b4-66b7-6197-d9da-926f9e558388.png
-8956396471661436892	white petals 	1d2fed2c-8d1c-5865-706f-477f6cb84202.png	cd74b17f-6f33-6424-62ad-6bed37cee33b.png	f47a15ee-2f1a-0de1-b68b-350b69d0b1a2.png
-7306626841832550303	The center is orange and the leaves are gray	6e79f130-56da-48a8-8fa7-767b5d99d226.png	8db564f4-c138-4c1e-faf9-93393aa80cf7.png	fce6601b-6455-dd00-3176-94fcd4758dc7.png
5439366311343264143	the stem is pink and the leaves are gray, pink and white	d8d29503-2cda-e390-20e5-f2d24ed81504.png	218b86fd-aa5b-77e6-8f91-4c46d287d65c.png	b41d1a57-bd64-d303-8f28-8242d5bd79cb.png
6742864375217432415	its head is pink, it does NOT have wings, just an orange body	b913d5f3-2680-169a-c883-ca2fdde923d7.png	8f1cc06e-7629-d089-1e87-898ee0086145.png	398b2597-5dc0-c14e-37ee-80fd338fe849.png
4523278231070197268	it does not have orange stripes or black lines on its body and tail~~~ its body and tail are solid pink	269fc57e-8baa-448f-b674-6c45c835e3f5.png	61f0f84c-695c-a69f-414b-2edb5eb9e1de.png	fde66217-53b7-9e61-b5a3-891e49188c70.png
-8242362979414946170	it has 5 orange feathers on th bottom and a large white feather above them	2b4a3c94-c16c-f8a6-c637-9c71e3b46ec9.png	ba03ae85-9744-a429-8594-700c7bb0e1d6.png	111e18cb-2dac-e254-bb2e-df4aa9d1c773.png
-8775415147440632529	it has red flowers, but no orange buds	e536e23b-3916-9c67-28ec-a50fcbcd1687.png	c4f710fe-765a-7258-7648-c527ba1f3564.png	9fe09edc-ce4e-0fa4-5a1d-16f7a22b2788.png
-5764467471438254955	the stem is pink and the buds are white	6b52a510-248d-c4a3-f13e-fe6776dcefff.png	9b0c5d53-7f04-4a5f-9918-36359d313fd0.png	e2df8159-202e-d9cb-04a4-f910695c5c94.png
-4774851607546964888	it is one of the orange fish, but they look exactly the same to me~~~ if one looks a bit larger, try that one!	8a00a73e-5423-2f49-4e79-b0435beb98c2.png	5a6be676-b066-e0c9-4405-e515637227e5.png	98f6ee7f-e65a-a17a-204e-933c53ce30bd.png
-1029776257730813346	it has a red stem, pink leaves and blue buds	c5e36993-dcba-67ed-1d7e-10cb670a3cc9.png	1ac31bd8-1940-7b3e-876f-d3bf1da77dff.png	20955854-e3cb-c7ea-4871-e4dcc0138144.png
4373182447983929710	it has a red stem, and pink buds	19183892-4f0f-05ad-8516-7ee58f944f14.png	b82dd4fc-c2c5-3e4a-ef9f-5b20eb4f33e7.png	17c3aaae-17dd-170c-5e8b-86193cb8a660.png
-2794170967391321378	it has striped body and tail and lines coming from its face	94dd23db-afe7-6a9d-466d-1d913b426f68.png	3441a42f-e33f-dfd9-b0e3-80510b9896c4.png	f6601aea-7707-12a2-62f8-a6199b3adf69.png
5591286357213781871	it is an orange flower but does NOT have thorns	ec4d6859-a272-d1e0-d494-8be48f247cdb.png	b4fe4e09-db40-75f7-4d7b-5c5602c40061.png	ec4d66a7-d587-9335-10ba-0772b035b9e4.png
406757576448666908	orange body, pink stripes	10827724-63c6-82fa-ef94-3f7ea791935e.png	f45881c9-d7a1-8b7f-035c-ddad77d0a7cb.png	f1d6805b-75b9-f7c3-3057-199974ae3666.png
379146192317875510	white stem, orange flower	0960150e-4a3c-16d9-7c23-56bb2285ff39.png	777b8072-fc39-6716-56bd-0903dfd11416.png	c7e9294e-53c8-ec09-3ea9-6a00d145828e.png
-5573111984134162612	red flowers, pink buds	16d8c50d-569a-38f6-fc44-db93f1574455.png	5543df11-2602-6263-c995-9b81848b4886.png	dcbad58b-cc88-6a66-8d1b-d8cd4aa20339.png
3721305518043899155	has 1 orange feather, but no other feathers	534237c8-1459-69f7-aeb9-187faa4fe8ba.png	ac5c7cae-129b-149d-d797-198671012e3c.png	9ae2e9ec-0c15-3dac-b19a-6e208ed3a98f.png
-2065716726593018905	orange wings, white underneath	77e4a116-ce38-1dd8-63f1-df0f82d2283e.png	348b985e-ff5d-1e5e-e44e-25acee3f6e18.png	19fa5678-6056-acad-73bd-81243bed2e10.png
1813306491358345747	pink arms, no antenna on head	8118f9ed-5126-4243-d79c-6c14eb09f74f.png	d8bef05c-d7e9-248a-3f7f-de842e8af5fa.png	890782a9-7bfa-65bf-4ca6-5108318dce91.png
-5798079053024994546	1 orange feather and lots of pink feathers	73b6f2ce-773c-418a-b42a-383d2399a9bf.png	0fc42c6f-b65d-09d6-6c17-e40ebd409c91.png	9e0bda54-b4bf-77f5-ebdb-384bf0df863c.png
1365689704048524764	all purple 	df4bb421-822e-2140-f20b-f777f6612c5a.png	077acf15-7a6c-42a8-8a48-521d89e67069.png	2c578d19-91fd-7d22-a695-3275c590ea29.png
5468934098303386677	1 white feather, pink feathers below	30b84acf-fbd7-48c8-a73f-3f331e6f6f36.png	bfe93bb4-9ab2-e6d2-8e4a-b1b204634edb.png	7a527eaa-26e6-5d53-e657-7b82c9b91281.png
-6175585319333238862	orange body, has antenna	8dde4e45-d914-5fd2-c9bc-630fe525be84.png	fdf41ccf-b7e7-2897-9449-abe291a8eff2.png	ef1655a5-5e0b-7c93-c491-bc0c86b35b32.png
-167808321204694726	orange wings, white legs	9f17564d-6ab1-edce-0eee-c159aeb44632.png	8c3be2c3-113f-e04f-890b-431d0e6df489.png	b59f8acb-2722-7248-92b7-74acdd2a2d19.png
-5313851440210889740	pink flowers, red buds	a4538929-2bef-4cef-9726-c3d613fa2060.png	a6874d1c-7579-6e86-c689-eb08959c853b.png	3bdb7072-8fdf-8fad-c661-b3794b1be8dc.png
7791504668796199574	pink head, pink legs	a4731ab3-003b-dc84-65a1-ddc6e79f7b12.png	5b029eee-c001-bb7b-caca-4115943cb841.png	7fed8f1d-d72e-f975-050b-c91ed5163541.png
2358742620163426419	white stripes	4bddf781-7064-c276-61b4-cd1e41c7fd8d.png	5c1d8753-209b-6a6d-745c-1f53e7a40f0e.png	ac28b5c8-0106-3b11-14c4-9ee44d0ad5c7.png
-7934375279216072267	orange fish, pink stripes	ccd2a99c-b3aa-b47f-a084-2ba41e68acea.png	4c42614c-039f-89ce-b9b6-a8307e0bdd77.png	4be7ee62-3036-cd93-1c45-f2c9384606f0.png
-4510700195058341928	pick the critter with pink center and orange petals	cb482bba-5494-185b-11b0-f1e58023bebe.png	5e488c5f-ccfe-dfaa-6a7d-e40720080bf9.png	96fe845a-fffa-3c39-1950-3c84ee19fe07.png
-4395993655145404358	choose pink wings and pink antennae 	232aaf37-f848-9b57-2b09-494fd9f4888e.png	94a01c29-03b6-0ad2-5f52-c96a6f245615.png	5b2f7f70-c105-2c84-ffcf-5b9fa72641f0.png
-4182602586675823069	choose orange tail feathers	e8add94c-a7fa-9cdb-0c5f-af4b9aae12c5.png	b8e51def-6fe4-a608-4a85-69fb6e00efc7.png	c3d7c463-a5cb-8b2e-e8ca-a9893a5bde53.png
-3619539606473940892	choose red berries with white leaves	a6087854-a6b5-fa66-5e64-24562005af20.png	1142bb8c-c0c3-1942-a58f-a31e10684c55.png	3653fa8a-f743-afab-6efd-48712dfcc998.png
976360985313872506	choose orange wing with white feathers	123791f5-b045-103b-67ae-a20bfdef2d5f.png	7bf75eab-22ee-0647-8f66-0ab6f8c66a6a.png	2acb72fc-929a-a68a-5404-d2020c7eb376.png
-8947384522718837022	choose purple wing with orange feathers	89d83c52-aca5-22b8-6635-9c7bd86dcb81.png	19d15c6e-ba3d-adbb-df4f-9d17246e7c94.png	2d61a9f6-2e98-fbb8-c736-3d211f1c533c.png
3671850314626761831	both tail and head feathers are orange	74c85f0d-a85c-961f-da28-1033e3d13def.png	0e421292-3b9a-1652-240f-1f560371ebb3.png	1fa0df09-a13a-45e2-fdcf-96f8407a8010.png
-7708170762300013381	white antennae orange wings	3054777f-030b-002b-590d-4873d1794f1a.png	c9226ee4-af4b-1352-14b1-d8cb55a85e96.png	15aebeb0-5d63-0272-5e8a-91577bacc461.png
-6107497064737494752	no stripes on body	45b34c93-949f-6dcf-e4fe-469be15e77f6.png	f620683d-1c3f-94d5-e719-c6ea0af282ec.png	81112680-7888-f19b-178c-1fa08298e725.png
-4320956899967177473	purple stem and petals	1d8253a9-4425-bb9f-f055-7ad8c08c7c5c.png	7ef60b51-65f5-5f33-7fba-38ff7e0f457d.png	ae190ae2-fafa-48e7-e4ed-ac8afb7cacdd.png
-912737738918092458	orange berries, no leaves	8c419213-5862-12b2-57fb-61a58d5c64c3.png	ec155618-c9fc-7136-d827-3b2b78d5c356.png	0414e66d-86c9-b7e7-4b5d-0fd2e31f054f.png
7888449174078200095	no berries	b8c7e552-4df6-4e35-24b8-575b981f231b.png	49694213-a7aa-bdcd-c561-3ebe6fb9ac78.png	a05c64ee-f132-155f-043b-22e07fde8527.png
6066740693043320327	purple wing, orange feathers	01d8403d-e04e-6ec1-ef20-a2f295861e2c.png	e423487a-6525-984d-221a-b1985d3fb8a2.png	19eebea7-0d31-6561-595d-935d4d28b0fb.png
3661129252485433960	orange stripes, no whiskers	cd017f0a-8aa3-e567-90c4-93ac1aafa1b1.png	e65f86bd-089d-5487-dfce-3d41b2415467.png	aaebc671-f8df-eb21-20e2-088d85bc34ff.png
2316449718475244138	all white body/head, no wings	76863d67-c95e-cf91-6d84-b972668b9be1.png	05fbd09b-5bad-a355-2daf-1d04148c12a9.png	5dcacf18-0f89-8446-5c98-d3eec76c14a7.png
2677910102989980264	white center, purple petals	3448eb10-94d6-040d-67f8-dfa5eba85ac9.png	00f7d7f8-0ee2-6cb6-785a-306a481d6994.png	c4d34a4d-cbb9-744a-1ffc-f47255fdead9.png
546606164955050700	orange wing, no head feathers	818b9573-5abb-49e6-cbd8-b63f5ee5da1a.png	3e9b040d-56fa-747e-46e8-99a517cbc53f.png	8d56666c-184b-c52e-d154-2769100ce733.png
3221450282282165541	purple body, white head, purple antennae	7156be0c-ccf8-f863-bc06-9d86e902204e.png	76b244c3-190d-06e9-fb2e-acebd676b8fd.png	5220f770-d02d-44d7-418f-7d83fa759c00.png
-6891699839752614306	white berries, no leaves	6a8e595b-7be5-5de7-23b4-45a91cf69a28.png	dda34a8e-dd5d-3ae9-5a95-bae3921d98d4.png	d8033df9-8105-366e-c90e-eb504d0be061.png
7049098131456304558	white wing, white head and tail feathers	87f8c047-c21d-0bc6-3e9d-4cbc4c06234d.png	e86f7f0f-b446-abb5-088e-fec2d24450a6.png	39f15671-c3cb-0995-3ff1-f1197003e598.png
3713749457265090083	no wings, no antennae	cab4453b-2c6e-c09f-bb8a-358bc25ee9a7.png	6a4ba917-3611-e004-710c-b8fcf2973c5c.png	2bd1beed-2674-49c0-7f53-92fd355ca9db.png
-8832183109250111258	all purple body, no stripes	ecb7360c-1146-a93a-31bc-c09697580e90.png	7a1d873f-3453-6201-90b8-717d9e6755c2.png	720b7778-c310-6f11-078f-8e86e8c52b84.png
-3890913861549833544	all white body, no whiskers	994d239a-c0ad-fc98-e4a3-1f0c34ad9ef4.png	93572676-b155-5092-8ada-53180e5ba663.png	a33b2d1b-d9af-1ac1-1f93-c533237e1caa.png
1443373441574826703	purple center and petals NO spikes	38b09c3e-354d-4829-72bf-d9ed92e6c97b.png	cf75e6bc-dd00-8220-2a71-9db704274a2c.png	d570e14b-3552-81ac-3db5-29bbf83b351e.png
1657070896573358759	green trunk with blue berries and leaves	8249c8ad-9baa-7755-a463-20e1e53dfca5.png	5884b461-d6df-4e37-86c8-75c382ad7977.png	cdce6727-af81-b201-021a-780015d22f17.png
789775312318014508	white wing 	f44fc52a-2fc5-e6b1-686b-87347f21a6c1.png	215afacc-5600-03a3-c479-1a5bf08d790d.png	c71cdb1f-d16e-c949-f84f-017b1bdfdff7.png
-4179743029711608089	all blue	80ff7579-178b-e0c0-95dc-96fb255341ae.png	73f34af8-d1bc-02e0-435a-ddcca1b50653.png	9dac3a6e-aeae-a623-c9ef-dbb06b7376e1.png
2428722615437135372	white stem	ae3cd191-9ce1-03b4-42bd-df163d9cc8df.png	96d3c47b-7654-3595-f154-d467c1e8e5c3.png	55df9110-bd48-f841-094f-5979bc6c498e.png
-8756951573256250655	green trunk, purple leaves, blue berries	bcdcf7c5-733e-86fd-b983-d87429139ce0.png	6d3fe36c-a865-3e34-a155-50f807bbc1ad.png	f744c8ac-68f6-9ed3-d128-9dc416c91416.png
5298462336319268710	white body, purple legs and head	d720fd70-267d-5388-0bc0-4d521bb4ec95.png	8f3db90a-ba9f-cab9-27f9-718b557296e9.png	21cea425-864d-fb34-9248-6059bf399a44.png
-4519589780113831494	purple center, orange petals	ed1bfbe0-89c7-fc32-3083-4700bf662aac.png	56a82256-519b-92d7-0768-b8436aea1483.png	a393ca93-ea36-dbec-ba8e-22b2b3d102a5.png
4985236378426529422	orange stem, white flower/petals	1c1f4a5f-9b5f-c8d8-2ff8-5c5588b67d32.png	192730a1-ff92-cdd9-5680-ee3af0c470d5.png	dc4bb6e9-3825-ca23-1467-c1e2efc4ea61.png
-2225146350324086357	stem has spikes, white center on flower	21fabdd7-1fe1-b836-88cb-fe19378435eb.png	b79bfbb6-2791-6ada-2120-cbb8c1b7d505.png	51151cf6-4745-b369-4744-de3c21bf5af4.png
3816202597644154790	no stripes on body	e28f5ba0-4610-e3a2-2cf3-0cac638d5752.png	e56e622d-38f2-2a25-6d46-f9e3490b301a.png	f0409954-f29e-cde9-2d78-71869be6ae20.png
-8464311168041494480	no wings, white antennae 	d05e833a-f6f1-68f5-db30-ec8fc76d5207.png	2e416115-6aa1-0739-7bf7-dc9bdeae36d6.png	f38c2384-46ad-c8f8-e344-60c56b55330d.png
5665788339850586624	Click the one that is a purple flower and has a white stem	fe761c55-1912-246c-d3bc-c46565ece0e6.png	4415ba2e-b6d7-8622-81ba-61a4a81fede3.png	ae1b1edc-ea58-614a-51a4-a6a797337ced.png
6839072116508391011	Click the one that is a purple fish with something coming out of it's mouth	71555f2b-3f4d-b8cf-bb2b-842e58758ad3.png	9784907a-fe1f-29ee-b858-2a2d0ffa9d29.png	37a9c47e-6935-dbe9-ab60-fd9a9229b975.png
1995629389679498439	Click the one that has blue leaves and red berries	62a52114-485b-128b-9cb6-15b40742f876.png	38b1394a-b2f7-f625-042b-e05ba051465c.png	fc9bb2bc-80cd-1c89-7672-51418580a3d7.png
-9119830717629658397	Click the purple fish WITHOUT stripes that does NOT have anything coming out of it's mouth~~~ 	50f85b7f-b06b-4901-5339-ff2d30708726.png	8c6165e0-007c-d059-c9ae-f822cb46784e.png	7626e11a-d2f6-9272-91b2-535cd930f60d.png
-4331546893759634541	Click the purple fish without stripes	4f6f0477-649b-8d88-04fb-519f267efa3f.png	8bf5be83-edbd-5d1b-0b0f-608a49398b1c.png	41c2e319-2185-e28b-ed42-448565e8900e.png
-848495703720012967	Click the one that has blue berries	f69d93aa-ead9-79e0-9c1a-1b09333d61f5.png	e2618c78-4bf5-10e8-8e4f-0fbe924cb71b.png	7a63680c-1123-0957-c1aa-a7ebd323d6a3.png
3927855382925306962	Click the one that has purple leaves and purple berries	2548412a-4a25-52ad-e283-c5cc2fed0be4.png	4a57ee97-c33e-95a3-f132-814e41ca352f.png	c14260ab-7a82-03a2-4066-7f8580d7731d.png
-321065002374455997	Click the one that has white leaves and a purple center	33e6d88d-e624-7a07-6905-685fab821b89.png	4cb5e775-564d-4fef-1af2-f30035544e43.png	e734e273-9cff-3954-027d-1b0fdfe32559.png
-5617066100477125830	Click the one that has white wings and purple antennas	c09424e8-0161-cb03-54b0-21c653acb6ad.png	b82841cf-2463-3a7b-0b85-eca876b39f35.png	1ba3aef2-b236-e2ac-e2e1-c749efc8e02e.png
-4539359346771852518	Click the one that has a purple arm wing and an orange tail of feathers	af9ba248-cf02-398c-702b-fa890aa83531.png	bbc9d4a4-a0fa-3ace-1d57-569257fb4719.png	d6d55813-c312-2ba5-9384-09501911ea64.png
697558728592755911	Click the one that has white leaves with a purple round center~~~	bfc33b65-0d45-9192-8daf-b7fc42b2b56f.png	79d4a835-5399-713d-02ed-87a55e83dbfc.png	c59573a8-98f2-3482-592f-ea95a4db5a98.png
-1648059966838526589	Click the one with green berries and NO leaves~~~	8457fd54-12f5-b989-f524-342e953a451c.png	5e5df84e-1176-4295-f6ca-13ca07ddbad1.png	c03cbe1e-e723-2297-8735-128b3c634e22.png
-8554010769929079763	Click the one that has big wings and white legs	3a50c50a-0b07-d119-2976-76e76e745e4e.png	3960b57d-893b-9d6f-92f0-23dc587177eb.png	1be29da0-bba7-1a7a-2d5e-28418fb7c288.png
4839119009385099060	Click the one that does not have striped and is entirely white~~~	f324e6f3-1aa3-7ea2-db44-c25dcfcae8d8.png	fe30e356-7ab5-a0f2-c057-e623a8713264.png	d4eec9f8-8fb3-d267-8724-6b75c104c77c.png
-1576547564419663193	Click the one with an orange stem/trunk	f94ecf9f-6035-702a-9a90-9bc11f97d2ee.png	2aa2bfcb-d927-c3d5-f223-2d441815b14e.png	c0d17106-eabe-64fc-8568-5661373a55e6.png
-436469038752460739	Click the one with purple legs and an orange head	db19e6e5-0f8e-e40c-e784-b527afa7b40d.png	b7e63d41-5f69-6f02-ff4e-a5f255557b23.png	d18dfcfc-34a9-a04a-ad58-16c0dbd10132.png
-2817429872517468951	Click the one that does not have feathers sticking out	bb1d8d94-0e5d-3a1e-1d08-b6e057e32a2d.png	26f327e6-735a-51c4-dd30-ab5741ff0e72.png	5d2450bf-17ed-df1f-41a7-60be43ffadbe.png
-3717824016849020866	Click the one that has a white stem and a white round center	0f81addf-a75c-4bf8-b903-8963b7da0841.png	ebfb5159-93ad-17ae-b3ba-2c96e6c7356d.png	63bd2cac-ffa5-a7cc-2e08-78b15afb0507.png
5268399903143214642	Click the one with purple leaves and a white round center	d2d19078-b8a3-9f42-c571-233cab6a6734.png	369d95cf-7158-43f3-9e3d-ae3f6f057515.png	5f4b67c7-9f4f-e2e4-aa09-2397a5c932b2.png
3651580120378280283	Click the one with a white body and orange legs	2ce88926-cc4b-b3d4-b7f1-5b5c77291d41.png	fc0ec236-3a0f-8bb7-88f8-4c9d17e92020.png	3a32e955-58e5-2c30-d728-2d784c40171a.png
-307985243336834225	Click the one with white leaves and an orange round center	57de406b-cb51-8743-6f7a-faba9550f22f.png	0ed7a452-16e4-d541-4f8c-ad668215509b.png	b462f20a-4653-cd6a-9125-ff8d7ba99b3f.png
3568029109646684430	Click the one with purple stripes and whiskers/hair coming out of it's face	5df91c69-19e9-dfd1-2c93-3144e994c502.png	57976ceb-3f2d-825d-96fe-0abddb45e7e1.png	740e2d13-9022-c6b7-5a5f-efdc63b1399b.png
-8309252552343497816	Click the one without feathers sticking out 	9d59185d-7ec1-7a90-b997-a3352ee78351.png	9057bbf9-c82b-ce19-b972-181481cfa9c7.png	8cf40ad3-d060-ec6f-d5d6-2e582c8db399.png
5239325330830729319	Click the purple fish with something coming out of it's mouth	9a2737e0-1fa7-0d1d-81cc-40125e9e1854.png	73c0f0d3-fafd-0acb-6fdf-2620a07b871e.png	b3fc918e-b6c4-d344-1934-8dd90974a6d0.png
-559316483301598455	Click the one with a purple body and white head feathers	bf2358ff-98f4-489f-f980-d895a6b5947d.png	ff525969-978d-6815-a1f7-f25c88821832.png	956a8a78-5f33-bd3c-ae46-4fe33e44feb1.png
-4114404325767974769	Click the purple fish with purple stripes	32aa5db5-7e7e-ff3c-ed0a-a0e37a9ca424.png	229c7231-8f1a-7cd6-cb36-7a00ff8a12a3.png	06de45a4-8d68-c003-13d5-dc7d73541f56.png
3083524814862876092	Click the one with orange tail feathers coming out of the bottom	28fbc9c8-dc00-6f07-6623-2e852943f452.png	ff686c8e-90cd-b3ab-bc44-3331d506d0b7.png	62a5aca5-30a2-d1fd-302b-10ad8470d8d6.png
-6588384167728792588	Click the one with green leaves and green berries	94719333-d752-a713-6858-96212dbe17ce.png	9bd12a04-c5af-03b4-8641-ca8f5c1b469b.png	f5ca96f6-1edb-ce83-8512-f67e0dc04b5a.png
4089602016639815537	Click the one with a purple head and antennas	e9dc3f2e-f313-ca01-69fb-39fceb2eb991.png	f97f19ba-4dc5-007c-616f-d033b2f8ce50.png	462eba6b-be51-c085-d884-3e786d52e51c.png
1946610812414742972	Click the one with white head feathers	f4a45c35-2520-ae81-ad72-dfdef73fff0d.png	11f891cc-ad84-eba3-6abf-ad1cef43f481.png	e7748a88-c4bf-c455-843e-8054bd41eca6.png
-3585460334210916296	Click the one without feathers and a purple arm wing	46bb3596-76aa-d0b8-18f8-fdb414c788dc.png	2c12c898-33c2-3130-0a60-230ef3876792.png	9fbdc0f0-54d3-3823-8a23-b9c65d9c07b7.png
-2225348655962502985	Click the one with a purple head and a white body	cd0ff2d1-275f-34b7-7195-b66838b949a7.png	a85c1570-66e9-6475-6c08-561cd429b2b3.png	693c59ec-1cbf-d453-4967-7813a27511bc.png
-7568155799839818079	Click the one with a white head and antennas	93d724f4-f007-c90d-08ac-2245af6dcbd5.png	a7485186-3c4a-0872-b305-81cf197a5b25.png	93b76c13-e34a-d5a5-9eb6-31a24ebddb50.png
3316509805325240222	Click the one with white antennas and an orange body	9d5edf38-952c-4ca1-b33d-ed7f7ced64a4.png	bcdb3d3e-64b4-8209-9f40-e3f458439ce3.png	2d9410dc-15ca-383e-3bd3-88b797df8606.png
-3433133194249808224	Click the purple fish with orange stripes	c5840f92-58ca-cc64-2c5a-eebc196d3701.png	c02d6561-2a3b-d2f6-02ca-cae1838bd687.png	4e185b9f-3b02-495b-990d-39ae40cc0423.png
-4927107932788688877	Click the one with an orange stem and a white round center	7f45fd50-6a13-ee07-94a9-6643689da1f6.png	aabf0796-588e-cfee-96ec-3c0a71ca77ed.png	bd0188e3-d5e3-50d5-f837-60e52e829447.png
-1427183851788242379	Click the one with blue leaves and white berries	21f4d112-7148-27e4-c8f3-81a671fb9a1c.png	919d8d95-67fc-144b-38af-4cad3dae99bc.png	6433431b-ad70-934e-cdbe-083014c5a76c.png
4397248217648739682	Click the one that has a white stem and thorns coming out of the stem	675ed1ef-4b43-d301-069d-86597864cbd2.png	1fb86739-ff42-bc47-080b-d70820380c29.png	4effd2a0-d614-24d3-9e38-d09bf7acec1d.png
135093423773344090	Click the one that is a purple fish with orange stripes	37307043-63dc-75dd-dc3e-767c3dd3cb51.png	a488cd5a-1a9e-5d6b-3e3f-219ede7cc063.png	65acd465-5514-f47a-2ad0-57c7f635ca98.png
-6891013057080562166	Click the one that has a white body with purple legs~~~ And no wings~~~	eafe4b96-5f4c-94cc-4d07-d8760372356f.png	2feb315a-fa77-e3d2-8c77-a0adf578fe16.png	a5eeedd9-667e-1100-8f19-728f60772a8b.png
-3991567741276846595	It's orange with a whisker	2f593733-b3a1-4e01-3684-a1f5c08ccf76.png	a42d0130-7b98-f96f-aa35-c699ccef0a41.png	5914fc77-680b-92ef-7605-3f8dab252612.png
-6396987385417760555	Full orange no stripe	3cf6f58d-7259-f70f-13e3-15fb507ae31a.png	6be019fb-d31f-16cb-c1d3-77c0cfea3a4e.png	e047003a-16aa-169c-db4c-d6ba21dda750.png
2293883196431706526	The one that has purple petals and also a purple circle in the center of them	7a1247f0-957f-4f3c-1698-b82ad1004f50.png	ede345ce-ba13-fd37-436a-319365468121.png	9393eb77-2754-48e4-5683-d091ba437f38.png
3243292340319600295	White tail, no antennae	9f53af98-4045-6836-31c3-293bb2681a68.png	cc0d29d7-a501-f9f0-fd9a-a3fd8f6964b9.png	e54324fa-9faf-b27c-8271-17d8ad7cbfde.png
4255229943841277896	Orange center, no spikes on stem	c4c5be51-9f7a-9368-74e5-9c06f1dd5e20.png	ffbc5aba-417e-fe4f-888d-f562a9b554fe.png	60f60adc-3278-1a5d-db2b-f0d6981bb8fd.png
6642111976443070093	Purple tail	3358eb97-7c33-4964-ee37-38212acd8c6f.png	084638f0-3101-11cb-2582-44f947521b38.png	c475e5fe-76a2-4061-82bb-778dfe2ba37f.png
7596502893738342612	White body	4e656532-beb8-a537-ab76-49c64a649baa.png	3287245d-1537-1c53-c572-3316845ceb08.png	13d6c9df-b443-78fa-7b25-9d6df42aba80.png
-9033762170236659135	Purple head feathers	dcef72be-1efc-2082-a51b-ab919cd482d7.png	dba55e9b-1ec6-d700-dd55-02a3ad52b881.png	9ac26346-5bbf-1e16-1ba3-685b15672312.png
3480909960958477841	Only orange and white	cbc570f5-c338-7e4c-9093-2b46e089f138.png	5b557e57-ce9b-f2ae-ca8c-eeac067f7a74.png	889ec276-e8eb-6d8d-1fb8-aea0635a1491.png
-6606616243876462227	White stem	7c966c61-530c-5f36-ade8-5ba89471b9e9.png	2b262a43-b62f-9669-7b25-b42dc3e5c57c.png	720d8825-27c8-e1b3-01bb-67cbffd8dfac.png
3623582339897518271	Orange and white	bb426cd9-d03a-0b45-396b-1dd69dfde99f.png	a35a0b59-f505-f046-15ee-54675d5fdfb1.png	05061f94-083d-96c4-68f9-ec239cc1b7e4.png
5824611026977019979	Green vase	d4f0ce51-0466-b640-25c7-d47aebbe6346.png	f4ad7ad3-9b39-89e5-29f9-6b0d07d05e3b.png	228d32c0-74d2-cf2a-c92c-afc920444df8.png
-936182971387265863	Blue vase, red petals	ffca7e2f-19df-ef99-dfca-44c92a1a1d52.png	29d26e78-0cf2-b0ca-7e47-cd4908e8906d.png	dad7f086-1d52-b65b-4e6c-82bde55c94bd.png
2635298037481690657	Purple wing,no head feathers	4f35bf89-ea7a-d45c-8022-443781b7f81e.png	5d043c92-daba-70c6-d94a-686feb05036c.png	3e9d57de-24ab-1304-a38f-9a1efa195849.png
-3756093233361133567	Purple wing, white tail	13b7da1a-7d9e-4419-ab89-d178dd735158.png	8300685c-6140-0e12-7b00-73b97b05aedd.png	2233cca4-7182-c8d5-23e5-92b407d2e1d3.png
1119293826003919059	White wings	1307cf6b-11da-3bb3-6dd7-6019dd89698f.png	6a83e53a-48c3-1271-db1c-dda762ca5c6c.png	03b459e4-db87-9f08-fa67-1109b489dc0b.png
4443963974741495585	Orange with purple stripes	c0daae50-0fa1-6089-c98c-aa7d1e47c907.png	e057cab0-b18a-ba47-8f27-52eb51c2522e.png	234ddcb1-7ce8-f550-bdc5-22f604a83985.png
3092552519317508577	White body, white legs	c46a9f02-3771-63ee-8dfd-9f0af27146a0.png	f3d85e56-5812-1a8d-f375-ccbe2b9ae748.png	d561677a-7199-3207-192d-1e28c7ee9164.png
1884906992057078897	Orange wing and tail	b8cbbd1a-964f-e2f5-6eb1-1e5dee5cefae.png	d8ff435f-e0ca-6e25-25ab-a61789190474.png	050affc3-6a76-2d61-a991-39342cca1079.png
3491609497699741953	White	a150fd66-15aa-6b3c-0b30-2521c82ce2a7.png	40fec2ca-31a8-952f-1541-597ba1e6173c.png	5f6c60a5-51be-23e4-3d39-be4f8aa81551.png
-2406692025801834585	Orange petals and center	63010dc7-784d-67d4-d014-f7d7a7bb52cd.png	ca5458f8-7472-6d74-775c-78d2178cddf7.png	f8e99636-5969-9ca8-8966-d72fbcde658a.png
